sector,mediatype,chain,description
http://ddb.vocnet.org/sparte/sparte003,unknown,source.description.record.id,
http://ddb.vocnet.org/sparte/sparte004,image,source.description.record.id,
http://ddb.vocnet.org/sparte/sparte004,text,source.description.record.id,
http://ddb.vocnet.org/sparte/sparte005,audio,source.description.record.id,
http://ddb.vocnet.org/sparte/sparte005,image,source.description.record.id,
http://ddb.vocnet.org/sparte/sparte006,image,source.description.record.id,
http://ddb.vocnet.org/sparte/sparte006,unknown,source.description.record.id,
http://ddb.vocnet.org/sparte/sparte001,image,source.description.record.id[].type,
http://ddb.vocnet.org/sparte/sparte001,text,source.description.record.id[].type,
http://ddb.vocnet.org/sparte/sparte001,unknown,source.description.record.id[].type,
http://ddb.vocnet.org/sparte/sparte002,image,source.description.record.id[].type,
http://ddb.vocnet.org/sparte/sparte002,text,source.description.record.id[].type,
http://ddb.vocnet.org/sparte/sparte004,text,source.description.record.id[].type,
http://ddb.vocnet.org/sparte/sparte001,image,source.description.record.id[].value,
http://ddb.vocnet.org/sparte/sparte001,text,source.description.record.id[].value,
http://ddb.vocnet.org/sparte/sparte001,unknown,source.description.record.id[].value,
http://ddb.vocnet.org/sparte/sparte002,image,source.description.record.id[].value,
http://ddb.vocnet.org/sparte/sparte002,text,source.description.record.id[].value,
http://ddb.vocnet.org/sparte/sparte004,text,source.description.record.id[].value,
http://ddb.vocnet.org/sparte/sparte001,image,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte001,text,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte001,unknown,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte002,image,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte002,text,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte002,unknown,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte003,image,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte003,unknown,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte004,image,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte004,text,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte005,audio,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte005,image,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte006,image,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte006,unknown,source.description.record.ref,
http://ddb.vocnet.org/sparte/sparte001,image,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte001,text,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte001,unknown,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte002,image,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte002,text,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte002,unknown,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte003,image,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte003,unknown,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte004,image,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte004,text,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte005,audio,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte005,image,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte006,image,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte006,unknown,source.description.record.type,
http://ddb.vocnet.org/sparte/sparte001,image,view,
http://ddb.vocnet.org/sparte/sparte001,text,view,
http://ddb.vocnet.org/sparte/sparte001,unknown,view,
http://ddb.vocnet.org/sparte/sparte002,image,view,
http://ddb.vocnet.org/sparte/sparte002,text,view,
http://ddb.vocnet.org/sparte/sparte002,unknown,view,
http://ddb.vocnet.org/sparte/sparte003,image,view,
http://ddb.vocnet.org/sparte/sparte003,unknown,view,
http://ddb.vocnet.org/sparte/sparte004,image,view,
http://ddb.vocnet.org/sparte/sparte004,text,view,
http://ddb.vocnet.org/sparte/sparte005,audio,view,
http://ddb.vocnet.org/sparte/sparte005,image,view,
http://ddb.vocnet.org/sparte/sparte006,image,view,
http://ddb.vocnet.org/sparte/sparte006,unknown,view,
http://ddb.vocnet.org/sparte/sparte001,image,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte001,text,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte002,image,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte002,text,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte003,image,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte004,image,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte004,text,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte005,audio,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte005,image,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte006,image,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.cortex-institution,
http://ddb.vocnet.org/sparte/sparte001,image,view.item,
http://ddb.vocnet.org/sparte/sparte001,text,view.item,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item,
http://ddb.vocnet.org/sparte/sparte002,image,view.item,
http://ddb.vocnet.org/sparte/sparte002,text,view.item,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item,
http://ddb.vocnet.org/sparte/sparte003,image,view.item,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item,
http://ddb.vocnet.org/sparte/sparte004,image,view.item,
http://ddb.vocnet.org/sparte/sparte004,text,view.item,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item,
http://ddb.vocnet.org/sparte/sparte005,image,view.item,
http://ddb.vocnet.org/sparte/sparte006,image,view.item,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte001,text,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte002,image,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte002,text,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte003,image,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte004,image,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte004,text,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte005,image,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte006,image,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.category,Cortex category
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].georeference,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].id,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].name,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].value,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].value[].content,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].value[].creditline,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].value[].resource,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].value[].rightsholder,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].field[].value[].rightsinfo,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.fields[].usage,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte001,text,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte002,image,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte002,text,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte003,image,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte004,image,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte004,text,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte005,image,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte006,image,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.identifier,Provider-side item identifier
http://ddb.vocnet.org/sparte/sparte001,image,view.item.institution,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.institution,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.institution,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.institution,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.institution,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.institution,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.institution,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.institution,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.institution,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.institution,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.institution,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.institution,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.institution,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.institution,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte001,text,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte002,image,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte002,text,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte003,image,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte004,image,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte004,text,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte005,image,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte006,image,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.institution.id,Institution DDB UUID
http://ddb.vocnet.org/sparte/sparte001,image,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte001,text,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte002,image,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte002,text,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte003,image,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte004,image,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte004,text,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte005,image,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte006,image,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.institution.logo-institution-ddbid,
http://ddb.vocnet.org/sparte/sparte001,image,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte001,text,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte002,image,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte002,text,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte003,image,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte004,image,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte004,text,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte005,image,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte006,image,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.institution.name,Institution display name
http://ddb.vocnet.org/sparte/sparte001,image,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte001,text,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte002,image,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte002,text,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte003,image,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte004,image,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte004,text,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte005,image,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte006,image,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte006,unknown,view.item.institution.url,Institution URL
http://ddb.vocnet.org/sparte/sparte001,image,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte001,text,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte001,unknown,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte002,image,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte002,text,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte002,unknown,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte003,image,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte003,unknown,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte004,image,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte004,text,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte005,audio,view.item.label,Item display label
http://ddb.vocnet.org/sparte/sparte005,image,view.item.label,Item display label
