mediatype,sector,dc_type_de,count,gnd_uri,has_gnd
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Meilensäule,1,7FCKWFI4I3U3MN5MHRGRKQJJTTCO3HHQ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Münze,1,G4XZC4JZGQBXPZD7IYQ56CEZIMZRSFGS,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Orangerie,1,P3FZJCSWRS4KBP7ZS5HI66LW4XYBHYT4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Parteihaus,1,FMWECI77VCCTWF52WGEGIBNNNDF4KMQ3,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Polizeigebäude,1,SFCVRRYRQUKP45ULLBM2NE3JQ3M7Y5NV,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Regierungsbau,1,S2I4PCKKUFAZC7RJNCI7ZYZCSQGG32OZ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Saalbau,1,C4VFYBYP5OONQ566ZEA2EEOHMUAMBKHK,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Schloss,1,UTX5FOMI3ZWY6MKYAPL3JFCDFC7WJCT7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Schlossanlage,2,45AYTPYZFC2QC4QNURHILGUAX2BAQ55O,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Schule,6,QTLS3RSAWYC3JQPURCR55ALKE3K23V43,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Skulptur,1,PNVIXL26GDT3SAGLRN6HHI7LIJSKTK27,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Standbild,1,JDMCDEP6MYWGLJFAP7DMS4FYI2ZZS7IM,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Verwaltungsgebäude,1,SLJVGQ4YV5TNVKGR4EPN2SSRH4NVHDSV,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Vestibül,1,VK6ZO6BLANS4ZUD34OK2VOCEXLZL427S,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Wohnanlage,1,U7G5MPWEIOSX3FP7Y2SCEKDFGCX65XVW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Wohnhaus,2,AASHL7UZPCM5J27VHYUCLYGFASL6PYOW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,Wohnhaus (Stadtturm),1,7K3PENJT5G6WVETRISEB47ZSOKAQLWJ3,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte003,"Wohnhaus, Fachwerk",1,HRAD5CS3NZKN7WZJBFWKL2V3PS6MVB4O,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Abguss,1,http://vocab.getty.edu/aat/300047806,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Abstrakte Plastik,1,http://d-nb.info/gnd/4141149-3,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Amulett,1,http://vocab.getty.edu/aat/300266585,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte,55,http://vocab.getty.edu/aat/300026816,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte / Motivkarte,310,BA33JGBIDXPKWBZQZYB5BCC2TBF2O73X,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte / Motivkarte;Feldpostkarte,8,OWLPLDJVAFP2JM22O6BCVX4PEEJY3R2T,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Ansichtskarte / Motivkarte;Weltpostkarte,59,IUPUNNK3GCU3K66WO3Y6USDYCOINYBP2,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Aquarell,1,http://vocab.getty.edu/aat/300389895,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Arbeitszimmer,1,http://vocab.getty.edu/aat/300081781,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Archiv,1,http://vocab.getty.edu/aat/300124822,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Archivale,4,BOGFZOLSQBGXBUEOSASC7NVJOK3ROXWE,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Bank (Bauwerk),1,http://vocab.getty.edu/aat/300005214,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Bild,4,http://vocab.getty.edu/aat/300033618http://vocab.getty.edu/aat/300264387,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Bleistiftzeichnung,2,7PGZSKWCAU3MEPQA4VLHDIK5IBY2KU5Q,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Brunnen,2,http://vocab.getty.edu/aat/300006179,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Buch,3,http://vocab.getty.edu/aat/300028051,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Büste,18,http://vocab.getty.edu/aat/300047457,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Deckenbild,1,http://vocab.getty.edu/aat/300033644,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Denkmal,18,http://vocab.getty.edu/aat/300006956,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Druck,23,http://vocab.getty.edu/aat/300041273,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Entwurf,7,http://vocab.getty.edu/aat/300069413,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Etikett,1,http://vocab.getty.edu/aat/300028730,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Exlibris,1,http://vocab.getty.edu/aat/300028731,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Faksimile,1,http://d-nb.info/gnd/4153591-1,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Federzeichnung,1,OK2LHYEENMMR3NBRC2PN6VMOJ3FFDJHR,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Felsformation,1,MIEHKLPYAVKXZN4DNDGF5YS26ESEWDOZ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Folge,1,http://vocab.getty.edu/aat/300027349,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Fotografie,85,http://vocab.getty.edu/aat/300046300,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Fotoreproduktion,1,NYFS5XLZ6WNEEJGGNDAXD7VGKD7AMN2A,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Freiplastik,1,http://d-nb.info/gnd/4155331-7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Frontispiz (Illustration),1,http://vocab.getty.edu/aat/300083021,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Garten,4,http://vocab.getty.edu/aat/300008090,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gartenhaus,1,http://vocab.getty.edu/aat/300006819,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gartenpavillon,2,http://vocab.getty.edu/aat/300006819,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gartentempel,1,http://vocab.getty.edu/aat/300006819http://vocab.getty.edu/aat/300007600,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gasthaus,2,http://vocab.getty.edu/aat/300007170,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gedenktafel,2,http://vocab.getty.edu/aat/300235430http://vocab.getty.edu/aat/300028719,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gemälde,44,http://vocab.getty.edu/aat/300033618,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Grabmal,5,http://vocab.getty.edu/aat/300005909,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Grafik,32,5WNLUUFXN6BDBQ2MQR6PHVRMXXOMQC6G,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Gymnasium,2,http://vocab.getty.edu/aat/300006495,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Handzettel,1,Z4HIP7A6NVJAK5JPDT72INLVMSCUIVQW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Herme,1,http://vocab.getty.edu/aat/300047170,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Hinterhaus,1,http://vocab.getty.edu/aat/300005433,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Hof,1,http://vocab.getty.edu/aat/300107979,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Häckel,1,DOLX3ZKTYCBPJOAGQWYTJGQZCPBOLROV,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Häuserzeile,1,http://vocab.getty.edu/aat/300263552,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Illustration,7,http://ddb.vocnet.org/hierarchietyp/ht015,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Innenraum,2,http://vocab.getty.edu/aat/300004044,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Inschrifttafel,2,http://vocab.getty.edu/aat/300028879,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Kai,1,http://vocab.getty.edu/aat/300120786,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Kino,1,http://vocab.getty.edu/aat/300007135,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Kohlezeichnung,1,http://vocab.getty.edu/aat/300390908,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Kopf,1,http://vocab.getty.edu/aat/300262520,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Kupferstich,1,7K7CVA2BOY3IIDB7TWSMVNTI4DNURTF5,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Lekythos,2,http://vocab.getty.edu/aat/300264937,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Längsschnitt,1,http://vocab.getty.edu/aat/300034249,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Malerei,5,VRXQDWKKKUVH3FA7NWEP4JNDESN7VLCJ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Maske,1,http://vocab.getty.edu/aat/300138758,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Miniatur (Malerei),1,CYIU6UQFBI5XMMAJ2VJ3XVU7T4QXP22G,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Modell,1,http://vocab.getty.edu/aat/300047753,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Mosaik,1,http://vocab.getty.edu/aat/300015342,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Multireligiöser Raum,1,2FFDBNZ23YLRNOUJPVXV46OJS6FQXQJR,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Museum,8,http://vocab.getty.edu/aat/300005768,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Münze,3,XU7TTWWCYMNPBKVJMPZGTYWHIFUEUAQG,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Münze (Fünf Mark),2,KFXE47ATDSQ2EOE7LHOQGXITJWWIXGFD,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Negativ,12,http://vocab.getty.edu/aat/300127173,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Obelisk,1,http://vocab.getty.edu/aat/300007021,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Objekt,1,http://vocab.getty.edu/aat/300047210,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Opernhaus,1,http://vocab.getty.edu/aat/300007104,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,"Optisches Gerät, Fotogerät, Filmgerät*",2,M4GQPGSUYM5C3PQNIOICAR6OTY3AQEAB,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Papierabzug,1,UTE2OVX6P4JBZFK7WOT4WHU67HWJATPL,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Plakat,1,http://vocab.getty.edu/aat/300027221,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Plakette,1,http://vocab.getty.edu/aat/300010262,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Plastik,1,OZSA4MMBFYT5SDZMGDDA26BBRCGIKIIZ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Plastik (Bildwerk),1,http://d-nb.info/gnd/4046277-8,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Plastik/Skulptur,1,ISNK3FWVXAGT7KM4UOW4YWC2JHATQDJM,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Portal,1,http://vocab.getty.edu/aat/300076641,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Radierung,1,http://vocab.getty.edu/aat/300053241,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Randzeichnung,1,http://vocab.getty.edu/aat/300200658,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Regierungsgebäude,1,http://vocab.getty.edu/aat/300008059,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Relief,9,http://vocab.getty.edu/aat/300047230,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Rückseite,1,http://vocab.getty.edu/aat/300190692,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Schattenriss,1,http://vocab.getty.edu/aat/300015423,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Schiffsmodell,1,http://vocab.getty.edu/aat/300266034http://vocab.getty.edu/aat/300082981,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Schule,3,http://vocab.getty.edu/aat/300006495,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Schwarzweiß-Positiv,2,http://vocab.getty.edu/page/aat/300138191,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Silhouettenbild,12,http://vocab.getty.edu/aat/300015423,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Sitzfigur,3,http://vocab.getty.edu/aat/300343592,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Skizze,9,http://vocab.getty.edu/aat/300015617,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Skulptur,2,http://vocab.getty.edu/aat/300047090,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Standbild,1,http://d-nb.info/gnd/4129665-5,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Statue,2,http://vocab.getty.edu/aat/300047600,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Statuette,3,http://d-nb.info/gnd/4182966-9,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Straße,1,http://vocab.getty.edu/aat/300008247,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Streetart,12,http://d-nb.info/gnd/7581172-8,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Studie,18,http://vocab.getty.edu/aat/300081053,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Supraporte,1,http://vocab.getty.edu/aat/300002911,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Theater,2,http://vocab.getty.edu/aat/300007117,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Titelblatt,1,http://vocab.getty.edu/aat/300055033,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Tuschfederzeichnung,1,UCHN7HDPMVAHCC4DP4QLHPRKUYGC5T3H,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Tuschpinselzeichnung,1,AOLANKKZHL2ZOFFKJSLWY2W7DLQ4H4U4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Türklinke,1,http://vocab.getty.edu/aat/300077937,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Universität,4,http://vocab.getty.edu/aat/300006617,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Universitätsinstitut,19,http://vocab.getty.edu/aat/300312291,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Vorderhaus,1,QWJEW4HK2QGRI5HNHP2RBC5ZITLBB3XM,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Vorhalle,1,http://vocab.getty.edu/aat/300004263,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Vorzeichnung,1,http://vocab.getty.edu/aat/300068293,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Wandbild,1,http://vocab.getty.edu/aat/300033644,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Warenhaus,1,http://vocab.getty.edu/aat/300005344,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Waschraum,1,http://vocab.getty.edu/aat/300081124,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Wohn- und Gasthaus,1,http://vocab.getty.edu/aat/300257729http://vocab.getty.edu/aat/300007170,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Wohnhaus,4,http://vocab.getty.edu/aat/300005433,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Zeichnung,39,http://vocab.getty.edu/aat/300033973,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Zeichnung?,1,http://vocab.getty.edu/aat/300033973,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,Zimmer,1,http://vocab.getty.edu/aat/300004044,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte004,abstrakte Skulptur,1,http://vocab.getty.edu/aat/300047090,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Album,1,ZRJQIDJQVDKYZG47MBEIBSCY5FDK24C2,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Album Druck,1,IEGEKVKJWSELHGR6TKL2QI5SFUUKHHXE,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Album Print,3,WEUCY2X6HUVR5MCTSHVGMIOCILCBIMDT,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Album Zeichnung,138,LOBY6HDMTL7DJIPOPV3Q2MXBYRZJN7RL,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Anhänger,1,XBZXPTVMT7SGMXI462HAXBQAKLMKQDIQ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Aquarell,2,WRTOZOCQ5VKMEWCPPHLKHJYOZJALTGZW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte005,Archiv,1,YJPCEANW6MU4TFCBV2AG64NILBJ42SEE,true
